ContigID,GOSlim_bin
GCKDGN102DRZUG,other metabolic processes
GCKDGN103FLV1B,RNA metabolism
isotig20564,stress response
isotig04714,other metabolic processes
isotig11447,signal transduction
isotig16693,other biological processes
isotig06610,other biological processes
isotig24275,developmental processes
isotig13397,other biological processes
isotig07540,RNA metabolism
isotig17327,RNA metabolism
GCKDGN102DIBOT,transport
GCKDGN103G9WUZ,signal transduction
isotig13910,other biological processes
isotig20074,protein metabolism
isotig28608,signal transduction
isotig27932,transport
isotig03167,developmental processes
GCKDGN101AOQV2,developmental processes
isotig23800,transport
isotig24093,other biological processes
isotig19139,transport
isotig02198,signal transduction
isotig03578,signal transduction
isotig05766,other biological processes
isotig17531,stress response
isotig10754,stress response
isotig01233,transport
GCKDGN102DKWY9,other biological processes
isotig14747,other biological processes
GCKDGN102DSL22,other biological processes
isotig03934,transport
GCKDGN101BPUBG,other metabolic processes
isotig00888,signal transduction
GCKDGN102DM9KU,other biological processes
isotig24942,other metabolic processes
isotig04350,cell organization and biogenesis
isotig01317,developmental processes
GCKDGN101BBBNF,protein metabolism
GCKDGN101ALAWQ,other biological processes
isotig16334,stress response
isotig26229,protein metabolism
isotig04027,cell organization and biogenesis
isotig03781,other biological processes
isotig09626,other metabolic processes
isotig15849,developmental processes
isotig01780,other biological processes
isotig01070,other biological processes
isotig26044,other metabolic processes
GCKDGN102D2S5G,cell cycle and proliferation
isotig01267,protein metabolism
isotig03251,other biological processes
isotig01537,other biological processes
isotig12935,signal transduction
GCKDGN101BTKP8,signal transduction
isotig02868,other biological processes
isotig02874,cell adhesion
isotig16123,cell organization and biogenesis
GCKDGN103FXAKP,signal transduction
isotig29753,other biological processes
GCKDGN103G6DMQ,other metabolic processes
isotig27337,other metabolic processes
isotig07456,cell cycle and proliferation
isotig15514,other metabolic processes
isotig11910,cell cycle and proliferation
isotig01114,transport
GCKDGN102EEEPY,other biological processes
isotig18640,transport
isotig04515,transport
GCKDGN102DBZTK,cell adhesion
isotig32252,transport
isotig24850,other biological processes
isotig10857,other metabolic processes
GCKDGN102EFS3Y,stress response
isotig30068,protein metabolism
isotig14173,transport
isotig00028,developmental processes
isotig09909,other biological processes
GCKDGN101BVX0V,other biological processes
GE907877,signal transduction
isotig11942,transport
isotig08817,other biological processes
GCKDGN103GEO1A,cell adhesion
isotig27462,other metabolic processes
isotig11556,stress response
isotig03130,protein metabolism
isotig21742,signal transduction
GCKDGN102C69N1,other biological processes
GCKDGN101BGEE0,transport
isotig19862,other biological processes
GCKDGN102DE06D,developmental processes
isotig04635,RNA metabolism
isotig13287,other metabolic processes
isotig10193,death
GCKDGN102E1FVX,other metabolic processes
GCKDGN102DALL8,protein metabolism
isotig28560,transport
isotig17469,other metabolic processes
isotig23135,signal transduction
GCKDGN103GUUWG,RNA metabolism
GCKDGN102DB4FJ,protein metabolism
isotig01889,other metabolic processes
GCKDGN101BQRY9,protein metabolism
isotig18159,RNA metabolism
isotig07119,other biological processes
isotig15863,other biological processes
GCKDGN102DBG4A,signal transduction
isotig00758,cell cycle and proliferation
GCKDGN102EMYQ5,protein metabolism
GE907318,RNA metabolism
GCKDGN102EB44H,RNA metabolism
isotig12462,cell organization and biogenesis
isotig11167,stress response
isotig11303,signal transduction
isotig22715,protein metabolism
isotig13273,protein metabolism
isotig20223,transport
isotig30660,cell organization and biogenesis
isotig09402,other metabolic processes
isotig12457,transport
isotig14881,cell organization and biogenesis
isotig21699,other metabolic processes
GCKDGN103F4XPW,DNA metabolism
isotig10595,transport
isotig06889,cell organization and biogenesis
GCKDGN101BC3US,RNA metabolism
isotig09125,other metabolic processes
isotig08645,transport
isotig23432,developmental processes
isotig12684,other metabolic processes
isotig01250,other biological processes
isotig02023,other metabolic processes
isotig01416,protein metabolism
GCKDGN101BUMT5,other metabolic processes
GCKDGN101A53WE,RNA metabolism
isotig26417,other metabolic processes
isotig31233,protein metabolism
GCKDGN103GC963,signal transduction
isotig06981,transport
isotig30910,cell organization and biogenesis
isotig18409,signal transduction
isotig03719,signal transduction
isotig19360,RNA metabolism
isotig02290,death
isotig09093,protein metabolism
isotig00840,death
isotig06617,RNA metabolism
isotig04747,RNA metabolism
GCKDGN103GXVVE,cell cycle and proliferation
isotig03601,DNA metabolism
GCKDGN101AP0FG,signal transduction
isotig09949,other biological processes
isotig03422,cell cycle and proliferation
isotig05407,other biological processes
isotig13956,cell organization and biogenesis
isotig08605,transport
isotig25982,cell organization and biogenesis
isotig12402,other metabolic processes
isotig31795,protein metabolism
GCKDGN101A7SEE,other biological processes
isotig12893,other biological processes
GCKDGN103G64A4,other metabolic processes
isotig00194,other biological processes
isotig03001,stress response
isotig13231,other biological processes
isotig18128,protein metabolism
GCKDGN103GYLH8,developmental processes
isotig10900,cell cycle and proliferation
isotig31868,other metabolic processes
GCKDGN103GH3AZ,protein metabolism
GCKDGN103FYQ96,cell organization and biogenesis
isotig29974,transport
isotig23806,signal transduction
isotig15416,signal transduction
isotig33042,signal transduction
GCKDGN103F9NNV,signal transduction
isotig16893,cell cycle and proliferation
isotig12553,other metabolic processes
isotig02148,other biological processes
isotig28793,cell cycle and proliferation
GE916281,RNA metabolism
isotig30240,developmental processes
isotig25655,cell cycle and proliferation
isotig16807,protein metabolism
isotig01481,transport
isotig06017,other biological processes
isotig06936,transport
isotig09449,RNA metabolism
isotig15653,developmental processes
GCKDGN102D1S32,protein metabolism
isotig05846,protein metabolism
isotig18838,signal transduction
isotig00393,protein metabolism
isotig10905,other metabolic processes
isotig24284,RNA metabolism
isotig12429,other biological processes
isotig24563,protein metabolism
isotig20571,other biological processes
GCKDGN102EOMMP,developmental processes
isotig13124,other metabolic processes
isotig25509,protein metabolism
isotig29296,other biological processes
isotig21472,other metabolic processes
GCKDGN103FP6Z2,RNA metabolism
isotig18982,cell cycle and proliferation
isotig05911,other metabolic processes
isotig00646,developmental processes
isotig15638,protein metabolism
isotig25872,other metabolic processes
GCKDGN101B72NH,developmental processes
GCKDGN102DIKUV,developmental processes
isotig27976,cell organization and biogenesis
isotig05702,other biological processes
GCKDGN102D4Q61,other metabolic processes
isotig10285,cell adhesion
isotig16877,stress response
GCKDGN101BXPEA,other biological processes
isotig28793,death
isotig15479,other biological processes
GCKDGN102C63FY,RNA metabolism
isotig21116,signal transduction
GCKDGN101A0I25,developmental processes
GCKDGN103G7K1Y,stress response
isotig22717,other biological processes
GCKDGN103GUEM9,other metabolic processes
isotig01127,cell organization and biogenesis
isotig04357,stress response
isotig06377,other metabolic processes
GCKDGN101B86J7,cell cycle and proliferation
GCKDGN102EHF1H,other biological processes
isotig31210,RNA metabolism
isotig09421,stress response
GCKDGN101BRSYO,other metabolic processes
GCKDGN101APDCK,other biological processes
isotig30584,other metabolic processes
isotig23303,RNA metabolism
isotig09175,transport
isotig03057,stress response
isotig24152,RNA metabolism
GCKDGN101BWFYE,DNA metabolism
isotig26942,other biological processes
isotig10311,other biological processes
GE909326,other metabolic processes
GCKDGN101A0QJB,cell cycle and proliferation
GCKDGN102DW67L,protein metabolism
isotig28356,protein metabolism
isotig08041,protein metabolism
isotig07046,DNA metabolism
isotig03271,transport
isotig24858,other metabolic processes
GCKDGN103FT68L,other metabolic processes
GE908706,RNA metabolism
isotig04098,protein metabolism
isotig17924,protein metabolism
isotig01270,other metabolic processes
isotig21826,cell organization and biogenesis
GCKDGN101BFA2H,RNA metabolism
isotig09028,cell organization and biogenesis
GCKDGN101CEPGH,DNA metabolism
isotig29662,other metabolic processes
isotig13859,cell organization and biogenesis
isotig16189,cell cycle and proliferation
isotig23273,other biological processes
isotig20724,transport
GE916798,developmental processes
isotig00426,other metabolic processes
isotig22633,RNA metabolism
isotig00902,cell cycle and proliferation
isotig29754,RNA metabolism
GCKDGN101BB95I,cell cycle and proliferation
isotig10730,cell organization and biogenesis
isotig13186,other metabolic processes
isotig18278,developmental processes
isotig02906,cell adhesion
isotig26695,stress response
isotig02598,other biological processes
isotig27591,cell organization and biogenesis
isotig22998,other metabolic processes
GCKDGN103G8MTP,protein metabolism
isotig08344,signal transduction
GE917323,other metabolic processes
GCKDGN101AMRIX,protein metabolism
isotig26453,other biological processes
isotig04734,cell organization and biogenesis
isotig23091,other biological processes
isotig21904,transport
isotig22754,protein metabolism
GE916631,other metabolic processes
isotig05175,protein metabolism
isotig20617,other biological processes
isotig29217,protein metabolism
isotig00137,stress response
isotig08229,cell adhesion
isotig15788,DNA metabolism
isotig11482,developmental processes
isotig04601,other biological processes
GCKDGN102DOMFQ,death
GE906378,other metabolic processes
isotig05844,stress response
isotig03950,protein metabolism
GCKDGN102EG3TN,other metabolic processes
GE913275,other metabolic processes
GCKDGN103GINPD,other metabolic processes
isotig16439,other metabolic processes
GCKDGN103FY7G0,cell adhesion
isotig15001,other metabolic processes
isotig20904,RNA metabolism
isotig02911,other biological processes
isotig17639,other biological processes
isotig04790,cell cycle and proliferation
GCKDGN101BPOE0,DNA metabolism
isotig20628,other biological processes
isotig29180,developmental processes
GCKDGN103GYAN7,other biological processes
GCKDGN102DOU0Q,transport
isotig13846,other metabolic processes
isotig06186,signal transduction
isotig28006,protein metabolism
GCKDGN103GACWO,RNA metabolism
GCKDGN103HJT51,cell organization and biogenesis
